word,ipa,phones,confidence,commentary,g2p_output,matched
kuvözlerinin,/kʰu.vœz.le.ɾi.ˈnin/,kʰ u v œ z l e ɾ i n i n,0.95,"DOĞRU KURALLAR: Kelime Fransızca kökenli 'kuvöz' sözcüğüne isim çekim eklerinin gelmesiyle oluşmuştur. Hece başındaki ötümsüz patlayıcı 'k' aspire edilerek [kʰ] olur. Türkçe fonolojisinde 'v' sesi yuvarlak ünlüler arasında dudaksıllaşıp (bilabial) [β] olabilse de, Fransızca kökenli alıntılarda diş-dudak (labiodental) [v] sürtünmelisi genel olarak korunur. Çoğul eki olan '-ler', kendisinden sonra yüksek/dar ünlü (i) içerdiği için, 'e' sesi regresif benzeşme etkisiyle kapalı [e] olarak telaffuz edilir. İsim çekim eklerinde vurgu kural gereği son hecededir [ˈnin]. HATA ANALİZİ: Referans 1, havuzda olmayan geçersiz bir sembol (β̞) kullanmış ve alıntı kelimedeki 'v' sesine yerel dudaksıllaşma kuralını ezbere uygulamıştır. Referans 2 ise hece başı 'k' aspirasyonunu [kʰ] atlamış ve kendisinden sonra dar 'i' sesi gelmesine rağmen -ler ekinin ünlüsünü bağlam dışı olarak açık [æ] yorumlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Algoritmaya şu temel kurallar entegre edilmelidir: 1) 'Batı kökenli alıntılardaki [v] sesini yuvarlak ünlüler arasında kalsa bile standart [v] olarak haritala.' 2) 'Kapalı [e] Benzeşmesi: İçinde 'e' barındıran bir heceden (-ler) hemen sonra dar-yüksek ünlü (i, u, y, ɯ) geliyorsa, 'e' sesini açık [æ] yerine kapalı [e] olarak koda ekle.' 3) 'Hece başındaki ötümsüz patlayıcıları (p, t, k, c) bir sürtünmeliden sonra gelmedikleri sürece daima aspire et (ʰ).'",/kʰu.β̞œz.le.ɾi.ˈnin/,false
kuşatıcılığa,/kʰu.ʃa.tʰɯ.dʒɯ.ɫɯ.ˈa/,kʰ u ʃ a tʰ ɯ d͡ʒ ɯ ɫ ɯ a,0.95,"DOĞRU KURALLAR: Türkçe kelimelerde hece başında bulunan ötümsüz patlayıcılar (k, t) aspire edilir [kʰ, tʰ]. Kalın ünlülerin (u, a, ı) çevresindeki 'l' ünsüzü kalınlaşarak damaksıllaşır [ɫ]. İki kalın ünlü (ı ve a) arasında bulunan 'ğ' ünsüzü söyleyişte tamamen düşer ve iki ünlü art arda gelir (hiatus) [ɯ.a]. Yönelme hal eki olan '-a' vurguyu üzerine çeker [ˈa]. HATA ANALİZİ: Referans 1, 'ğ' ünsüzünün düşmesi sonucu oluşan ünlü yan yanalığını yanlış yorumlayarak fazladan bir ünlü uzaması [ɯː] eklemiş ve 'dʒ' sesini izin verilmeyen bir formatta (tie-bar d͡ʒ) üretmiştir. Referans 2 ise ötümsüz patlayıcılardaki aspirasyon kuralını tamamen atlamış ve daha büyük bir hatayla yazılıştaki 'ğ' harfini [ɡ] olarak kopyalamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu iki net kural eklenmelidir: 1) 'Yazımdaki ğ harfi, art (kalın) ünlüler arasında (örn. ı-a, a-ı) yer aldığında daima silinmeli ve kesinlikle [ɡ] varyantına dönüştürülmemelidir. Vokal uzatması (ː) yapılmadan yalnızca hece sınırı (.) bırakılmalıdır.' 2) 'Hece başlangıcındaki p, t, k, c patlayıcılarını kuralli olarak aspire (ʰ) et; ön/art ünlü bağlamına göre k/c ayrımını yap.'",/kʰu.ʃa.tʰɯ.d͡ʒɯ.ɫɯː.ˈa/,false
kâfi,/cʰaː.ˈfi/,cʰ aː f i,0.95,"DOĞRU KURALLAR: Kelime Arapça kökenlidir. 'k' ünsüzünden sonra gelen düzeltme işaretli 'â' harfi, hem ünlünün uzun okunduğunu [aː] hem de kendinden önceki damak/artdamak ünsüzünün (k) ince/damaksıl [c] varyantıyla telaffuz edilmesi gerektiğini gösterir. Hece başındaki ötümsüz patlayıcılar soluklu (aspire) olduğundan başlangıç sesi [cʰ] olur. Vurgu kurallı olarak son hecededir. HATA ANALİZİ: Referans 1, ünlü uzunluğunu ve aspirasyonu doğru uygulamış ancak şapka işaretinin 'k' ve 'g' harfleri üzerindeki damaksıllaştırma etkisini atlayarak kalın [kʰ] üretmiştir. Referans 2 ise hem solukluluk hem de damaksıllaşma özelliklerini ihmal etmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kalıcı kural (hardcoded rule) eklenmelidir: 'Karakter Haritalama ve Bağlam (Contextual Rule): Eğer k, g veya l grafeminden sonra düzeltme işaretli â veya û geliyorsa, ünlüyü [-uzun] özelliğiyle eşleştir, ancak kendinden önceki k, g ünsüzünü kesinlikle damaksıl varyantı [c, ɟ] ile güncelle.' Ayrıca hece başı [c] sesine aspirasyon özelliği (+soluklu) atanmalıdır.",/kʰaː.ˈfi/,false
kâm,/ˈcʰaːm/,cʰ aː m,0.95,"DOĞRU KURALLAR: Ünsüz Damaksıllaşması (Palatalizasyon): Farsça kökenli kâm kelimesindeki düzeltme işareti (â), kendinden önceki 'k' ünsüzünün damaksıl (palatal) varyantı olan [c] şeklinde telaffuz edilmesini sağlar. Aspirasyon: Kelime başındaki ötümsüz patlayıcı damaksıl ünsüz, hece başında olduğu için kuvvetli biçimde aspire edilir [cʰ]. Ünlü Uzunluğu: Şapkalı 'â' harfi bu kelimede ünlünün uzun [aː] olarak okunmasını temsil eder. Vurgu: Tek heceli bağımsız bir sözcük olduğu için vurgu bu ilk ve tek hecededir. HATA ANALİZİ: Referans 1 ve Referans 2, düzeltme işaretinin (â) k/g/l seslerini incelttiği (damaksıllaştırdığı) kuralını işletememiş ve standart art-damak (velar) [kʰ] sembolünü kullanmışlardır. Referans 1 ayrıca vurgu işaretini unutmuştur. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kural eklenmelidir: 'Düzeltme İşareti (Circumflex) Kuralı: Eğer k, g veya l grafemlerinden hemen sonra düzeltme işaretli â veya û geliyorsa, bu art-damak/diş-yuva ünsüzlerini kesinlikle ince/damaksıl varyantlarıyla (c, ɟ, l) haritalandır; ötümsüz patlayıcıları kelime/hece başında aspire et (cʰ) ve â/û ünlüsünü uzun ünlü (aː/uː) olarak çevir.'",/kʰaːm/,false
küçük gezegeni,/cʰy.ˈtʃycɟe.ze.ɟe.ˈni/,cʰ y t͡ʃ y c ɟ e z e ɟ e n i,0.98,"DOĞRU KURALLAR: Ünsüzler ve Damaksıllaşma: 'k' ve 'g' ünsüzleri ince ünlülerle (e, i, œ, y) bulunduğunda damaksıllaşarak sırasıyla [c] ve [ɟ] seslerine dönüşür. Bu nedenle 'küçük' kelimesindeki k'ler [c], 'gezegeni' kelimesindeki g'ler [ɟ] olmalıdır. Aspirasyon: Kelime başındaki ötümsüz patlayıcılar kural gereği soluklu (aspire) okunur, bu yüzden ilk [c] sesi [cʰ] olur. Vurgu: İki kelimenin de vurgusu düzenli kurala uygun olarak kendi son hecelerindedir. HATA ANALİZİ: Referans 1, fonetik analiz açısından çok doğru bir yaklaşım sergilese de izin verilen sembol havuzu dışına çıkarak 'tʃ' yerine bağcıklı/tie-bar (t͡ʃ) sembolünü kullanmıştır. Referans 2 ise kelime aralığındaki boşluğu silerek birleşik bir yapı oluşturmuş, ince g seslerini damaksıllaştırmadan [ɡ] olarak bırakmış ve ilk hecedeki aspirasyonu (ʰ) atlayarak yanlışlıkla ikinci heceye yerleştirmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu kurallar eklenmelidir: 1) 'Sembol Filtresi: Sistem havuzunda olmayan bağcıklı karakterleri (t͡ʃ, d͡ʒ) algıla ve bağcığı kaldırıp onaylı formattaki (tʃ, dʒ) haline eşle.' 2) 'Damak Ünsüzleri Kuralı: İnce ünlüler bağlamındaki (e, i, œ, y) <k> ve <g> grafemlerini daima damaksıl [c] ve [ɟ] seslerine dönüştür.' 3) 'Çoklu Kelime Ayrımı: Tokenization işlemini boşluklardan bölerek yap. Kelimeleri aralarında boşluk bırakacak şekilde transkribe et ve aspirasyon ile vurgu hesaplamasını her kelimenin bağımsız hece sınırları içinde yap.'",/cʰy.ˈt͡ʃycɟe.ze.ɟe.ˈni/,false
küçüklüğünüzü,/cʰy.tʃyc.ly.jy.ny.ˈzy/,cʰ y t͡ʃ y c l y j y n y z y,1,"DOĞRU KURALLAR: Kelime Türkçe kökenlidir ve hece yapısı 'kü.çük.lü.ğü.nü.zü' şeklindedir. İnce ünlülerin (ü) komşuluğundaki 'k' fonemleri damaksıllaşarak ince [c] varyantını alır. Kelime başındaki patlayıcı 'k' aynı zamanda ötümsüz olduğu için soluklanarak (aspire edilerek) [cʰ] olur. İki ince yuvarlak ünlü arasındaki 'ğ' sesi y-leşerek yarı ünlü [j] fonemine dönüşür. Özel bir vurgu kaydırma durumu olmadığından, belirtme durumu eki (akuzatif) olan son hecedeki '-ü' düzenli olarak birincil vurguyu alır. HATA ANALİZİ: Referans Çıktı 1, kuralları (damaksıllaşma, aspirasyon, j-leşme) başarıyla işletmiştir ancak 'ç' sesi için havuzda bulunmayan ve kısıtlanan fonetik bağ (tie bar) sembolünü kullanarak (t͡ʃ) kural ihlali yapmıştır. Referans Çıktı 2 ise kelime başındaki aspirasyonu ([cʰ]) bulamamış, hece sonundaki 'k' sesinde damaksıl varyantı ([c]) atlayıp kalın [k] bırakmış ve kelime vurgusunu hatalı biçimde ikinci heceye yerleştirerek oldukça yanlış bir dizin üretmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu katı kurallar eklenmelidir: 1) Sembol Havuzu Kısıtı: Affricate (patlamalı-sızıcı) sesleri eşlerken asla fonetik üst bağ (tie bar) kullanma, 'ç' için daima düz [tʃ] karakterini map et. 2) Damaksıllaşma (Palatalization) Kuralı: İnce ünlülerle (e, i, ö, ü) komşu olan /k/ seslerini daima [c] varyantına dönüştür. Bu ses ötümsüz olduğu için kelime başındayken [cʰ] olarak aspire et. 3) 'ğ' Dağılımı: İki ön-yuvarlak ünlü (ü-ü, ö-ü vb.) arasındaki 'ğ' sesini sürtünmeli varyant olan [j] olarak yansıt. 4) Vurgu Kuralı: İyelik ve belirtme durumu gibi ekler alan standart Türkçe kelimelerde varsayılan kelime sonu vurgusunu koru ve birincil vurguyu son hecede işaretle.",/cʰy.t͡ʃyc.ly.jy.ny.ˈzy/,false
kılmadıklarının,/ˈkʰɯɫ.ma.dɯk.ɫa.ɾɯ.nɯn/,kʰ ɯ ɫ m a d ɯ k ɫ a ɾ ɯ n ɯ n,0.95,"DOĞRU KURALLAR: Vurgu: Türkçede fiilimsi (sıfat-fiil vb.) gövdelerindeki olumsuzluk eki (-ma/-me) vurgu kabul etmez ve birincil vurguyu daima kendinden önceki heceye atar; bu sebeple vurgu ilk hecededir [ˈkʰɯɫ]. Ünsüzler/Aspirasyon: Kelime başındaki ötümsüz patlayıcı 'k' sesi soluklu (aspire) olarak telaffuz edilir [kʰ], ancak hece (veya kelime) sonu (coda) konumundaki patlayıcılar standart formunda kalır ve aspirasyon almaz [k]. Kalın ünlülerle (a, ı) aynı hece veya bağlamda bulunan 'l' sesleri kalın (karanlık) 'l' [ɫ] olarak transkribe edilir. İki ünlü arasında kalan 'r' sesi tek vuruşlu (tap) [ɾ] şeklindedir. HATA ANALİZİ: Referans 1, vurguyu, hece başı aspirasyonunu ve alofonik değişimleri [ɫ, ɾ] eksiksiz tespit etmiştir. Referans 2 ise olumsuzluk ekinin dâhil olduğu fiilimsi yapılarındaki vurgu istisnasını bilmediği için sıfat-fiil yapısına ezbere vurgu uygulamış [ˈdɯk] ve kelime başındaki ötümsüz patlayıcının aspirasyon (kʰ) kuralını ihlal ederek temel seviye çözümleme yapmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu katı algoritmik kurallar eklenmelidir: 1) 'Olumsuzluk Eki Vurgu Kaydırması: Eğer bir kelimede fiilden türeyen olumsuzluk eki (-ma/-me) içeriliyorsa, varsayılan son hece veya standart eklere dayalı vurgu kurallarını ezerek birincil vurguyu (ˈ) kesinlikle olumsuzluk ekinden bir önceki heceye sabitle.' 2) 'Hece Pozisyonuna Bağlı Aspirasyon: Ötümsüz patlayıcılara [p, t, k, c] atanan soluklanma (ʰ) efektini yalnızca hece başı (onset) konumundaysa aktive et; kapalı hece sonunda (coda) ise temel ötümsüz karakterde bırak.'",/ˈkʰɯɫ.ma.dɯk.ɫa.ɾɯ.nɯn/,true
lazım,/ˈlaː.zɯm/,l aː z ɯ m,0.95,"DOĞRU KURALLAR: Kelime Arapça kökenlidir. İlk hecedeki 'a' ünlüsü uzundur [aː] ve ilk ünsüz ince 'l' [l] olarak telaffuz edilir. Arapça kökenli ve ilk hecesi uzun ünlü barındıran bu tarz kelimelerde birincil vurgu genellikle ilk hecededir. Bu nedenle vurgu işareti [ˈ] ilk hecenin başına konmalıdır. Hece sınırı [laː.zɯm] şeklindedir. HATA ANALİZİ: Referans 1, kelimenin Arapça kökenli bir istisna olduğunu atlayarak standart Türkçe kelime sonu vurgu kuralını işletmiş ve vurguyu son heceye almıştır. Referans 2 ise vurguyu doğru yere koymuş ancak hece sınırlarını (.) göstermeyi unutmuştur. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Arapça veya Farsça kökenli olup ilk hecesinde uzun ünlü (aː, uː, iː) barındıran zarf veya niteleme sıfatı işlevindeki kelimelerde varsayılan kelime sonu vurgusu kuralını ez ve vurguyu ilk heceye [ˈ] al.' 2) 'Çıktı formatında hece sınırlarını belirten (.) sembolünün her hece arasına eklendiğini doğrulayan bir kontrol mekanizması oluştur.'",/laː.ˈzɯm/,false
loğlayıp,/ɫoː.ɫa.ˈjɯp/,ɫ oː ɫ a j ɯ p,0.95,"DOĞRU KURALLAR: Kelimedeki art ünlüler (o, a) sebebiyle 'l' ünsüzleri kalın (velarize) [ɫ] olarak telaffuz edilir. Hece sonundaki 'ğ' (yumuşak g) düşer ve kendinden önceki 'o' ünlüsünü uzatır [oː]. Zarf-fiil eki '-yıp', Türkçenin varsayılan kelime sonu vurgusu kuralına uyarak vurguyu üzerinde taşır [ˈjɯp]. HATA ANALİZİ: Referans 1 tüm fonetik kuralları kusursuz biçimde uygulamıştır. Referans 2 ise 'ğ' sesinin ünlü uzatma etkisini atlamış, kelime başındaki kalın 'l' sesini ince bırakmış ve hece sınırlarını ('aj.ɯp' şeklinde) yanlış bölerek hatalı bir yapı kurmuştur. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu iki kural eklenmelidir: 1) 'Yumuşak G Uzatması: Art ünlüden (a, ı, o, u) sonra gelip ünsüzden önce bulunan hece sonu 'ğ' sesini transkripsiyona dahil etme; bunun yerine önceki ünlüyü uzun (ː) yap.' 2) 'Kalınlık Uyum Kuralı: Kalın ünlülerle arka arkaya gelen 'l' ünsüzlerini daima kalın varyant [ɫ] ile eşleştir.'",/ɫoː.ɫa.ˈjɯp/,true
mabedi,/maː.be.ˈdi/,m aː b e d i,0.95,"DOĞRU KURALLAR: Kelime Arapça kökenlidir (ma'bed). Orijinal hece yapısındaki 'ayn' (ع) sürtünmelisi Türkçede düşmüş, bunun sonucunda telafi uzaması (compensatory lengthening) yaşanarak ilk hecedeki 'a' ünlüsü uzun konuma geçmiştir [aː]. Yalın halde (mabet) sonda bulunan 't' patlayıcısı ünlüyle başlayan ek ('-i') aldığında yumuşayarak [d] sesine dönüşür. Vurgu kuralına uygun olarak birincil vurgu son hecededir. HATA ANALİZİ: Her iki referans çıktı da kelimenin alıntı fonolojisini hesaba katmamış ve 'ayn' düşmesinin yarattığı ünlü uzamasını bilmedikleri için ilk hecedeki ünlüyü yazıma dayanarak kısa [a] olarak çevirme hatasına düşmüşlerdir. Bu durum, modelin leksikal istisnaları tanımadan sadece ezbere grafem-fonem dönüşümü yaptığını göstermektedir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin alıntı kelimeler veritabanına şu telafi kuralı eklenmelidir: 'Arapça kökenli olup orijinal hece yapısında hece kapatan ayn (ع) veya hemze (ء) barındıran kelimelerde (ör. mabet, mana, memur vb.), ilgili ünsüzün düşümü sebebiyle öncesindeki ünlüyü yazımda şapka/uzatma işareti olmasa dahi kesinlikle uzun (ör. [aː]) olarak transkribe et.'",/ma.be.ˈdi/,false
mahzenlerine,/mah.zæn.le.ɾi.ˈne/,m a h z æ n l e ɾ i n e,0.95,"DOĞRU KURALLAR: Kelime 'mah-zen-le-ri-ne' şeklinde beş hecelidir. 'l, m, n, r' akıcı ünsüzleriyle biten kapalı hecelerde 'e' ünlüsü açılarak [æ] (açık e) olarak sesletilir ('zen' -> [zæn]). Açık hecelerdeki 'e' ünlüleri ise kapalı konumunu koruyarak [e] olarak kalır ('le', 'ne'). Kelimede patlayıcı ünsüz olmadığı için aspirasyon gerçekleşmez. İsim çekim ekleri diziliminde (çoğul, iyelik, yönelme), Türkçe vurgu kuralları gereği birincil vurgu son heceye kayar [ˈne]. HATA ANALİZİ: Referans 1 ve Referans 2, allofonların tespiti ([æ], [ɾ]) ve vurgu yeri konusunda bütünüyle başarılıdır. Ancak dar (narrow) fonetik çeviri yapmalarına rağmen çıktıyı fonemik (geniş) çeviri işareti olan eğik çizgiler /.../ arasına alarak notasyon hatasına düşmüşlerdir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kural kodlanmalıdır: 'Notasyon Standardı: Eğer transkripsiyonda allofon, varyant (örn. [æ], [ɾ]) ve aspirasyon gibi alt sesbirimsel detaylar yer alıyorsa (dar çeviri), sonuç her zaman köşeli parantez [...] ile yazılmalıdır; eğik çizgi /.../ yalnızca sesbirimsel (broad/geniş) çevirilerde kullanılabilir.'",/mah.zæn.le.ɾi.ˈne/,true
mamafih,/ma.ma.ˈfih/,m a m a f i h,0.9,"DOĞRU KURALLAR: 'mamafih' kelimesi Arapça kökenli bir bağlaçtır. Orijinal dilinde uzun ünlüler barındırsa da modern Türkiye Türkçesinde standart olarak kısa ünlülerle [a] ve [i] şeklinde telaffuz edilir. Kelimenin bünyesinde aspirasyon (p, t, k) veya damaksıllaşma (palatalizasyon) gerektiren incesıl ve patlayıcı ünsüzler bulunmadığı için fonetik yapısı yalındır. Vurgu ise genellikle kalıplaşmış son hecede [ma.ma.ˈfih] kalır. HATA ANALİZİ: Referans çıktıların her ikisi de hecelemeyi, vurguyu ve temel ses değerlerini hatasız bulmuştur. Ancak spesifik olarak 'dar çeviri' (narrow transcription) istenmesine rağmen, sentaktik olarak dar çeviriyi temsil eden köşeli ayraç [...] yerine, geniş fonemik çeviri işareti olan eğik çizgi /.../ kullanmaları yapısal bir hatadır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu iki kuralın entegre edilmesi gerekir: 1) 'Transkripsiyon Biçimlendirme: Eğer metin dar (narrow)/fonetik çevirisi istiyorsa, elde edilen diziyi daima köşeli ayraç [...] içine alarak döndür, /.../ formatını kullanma.' 2) 'Alıntı Bağlaçlar Vokal Kuralı: mamafih, filhakika gibi Arapça kökenli zarf/bağlaçları transkribe ederken, TDK yazımında düzeltme işareti (^) yoksa tarihsel uzunlukları yoksay ve modern standart telaffuza uygun şekilde kısa ünlülerle (a, i) transkribe et.'",/ma.ma.ˈfih/,true
mavi,/maː.ˈvi/,m aː v i,0.95,"DOĞRU KURALLAR: Kelime Arapça kökenli 'māʾ' kelimesine Farsça '-ī' ekinin getirilmesiyle oluşmuştur. Türkçedeki standart telaffuzunda ilk hecedeki 'a' ünlüsü uzundur [aː]. Vurgu, sıfat ve isimlerdeki genel kurala uygun olarak son hecededir [maː.ˈvi]. İki ünlü arasındaki 'v' ünsüzü dudak-diş sürtünmelisi [v] olarak telaffuz edilir. HATA ANALİZİ: Referans çıktılar kelimenin alıntı yapısını ve kökenini göz ardı etmiş, standartlarda açıkça belirtilen ünlü uzunluğunu atlayarak 'a' sesini kısa [a] olarak transkribe etmiştir. Bu durum yazıma (ortografiye) aşırı güvenmekten kaynaklanan ezbere bir hatadır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kural eklenmelidir: 'İstisna Sözlüğü (Lexicon Lookup): Arapça ve Farsçadan dilimize geçen ve yazımda gösterilmeyen ancak telaffuzda uzun ünlü barındıran kelimeler (mavi, cahil, tarih vb.) için doğrudan harf-ses dönüşümü yapma. Bu kelimeleri gömülü bir istisna listesinden denetleyerek ünlü uzunluğunu (ː) fonetik çıktıya kesinlikle yansıt.'",/ma.ˈvi/,false
memleketlerindeki,/mæm.le.cʰet.le.ɾin.ˈde.cʰi/,m æ m l e cʰ e t l e ɾ i n d e cʰ i,0.95,"DOĞRU KURALLAR: Vurgu: Aitlik eki olan '-ki', vurguyu kendi üzerine almaz ve daima bir önceki heceye (-de) kaydırır. Ünsüz Varyantları: İnce ünlüler (e, i) öncesindeki 'k' ünsüzü damaksıllaşır [c] ve hece başında soluklu [cʰ] olarak gerçekleşir. 'e' Açık/Kapalı Durumu: 'e' ünlüsü, hece sonunda 'm, n, l, ɾ' akıcı ünsüzleri bulunduğunda açık [æ] olarak telaffuz edilir (örneğin 'mem' -> mæm). HATA ANALİZİ: Referans 1, açık 'e' kuralını hatalı biçimde hece sonu 't' olan duruma da aşırı genellemiş ve 'ket' yerine 'cʰæt' yazmıştır (patlayıcı öncesi 'e' kapalı kalmalıdır). Referans 2 ise 'k' sesindeki damaksıllaşma/aspirasyonu tamamen kaçırmış ve eklerin vurguyu kaydırdığını bilmediği için vurguyu ezbere kökün sonuna atmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme eklenecek kurallar: 1) 'Açık E Filtresi: Bir kapalı hecedeki e ünlüsünü [æ] yapmak için o hecenin m, n, l veya ɾ ile bitip bitmediğini denetle, t gibi patlayıcılardan önce [e] bırak.' 2) 'İlgi Eki Vurgu Sabitlemesi: Kelime -ki ekiyle bitiyorsa, kelime sonu temel vurgu ayarını devreden çıkar ve birincil vurguyu [ˈ] her zaman -ki ekinden bir önceki heceye konumlandır.'",/mæm.le.cʰæt.le.ɾin.ˈde.cʰi/,false
menfeze,/mæn.fe.ˈze/,m æ n f e z e,0.95,"DOĞRU KURALLAR: Vurgu: Yönelme durumu eki olan '-e' vurguyu üzerine çeker, bu nedenle birincil vurgu son hecededir. Açık/Kapalı 'e': İlk hece (men), 'n' genizsil ünsüzüyle biten kapalı bir hecedir. Türkçede 'm, n, l, r' gibi akıcı veya genizsil seslerle biten kapalı hecelerdeki 'e' ünlüsü açık [æ] olarak telaffuz edilir. Diğer hecelerdeki (fe, ze) 'e' sesleri ise ünlüyle biten açık hece yapısında oldukları için standart [e] olarak korunur. HATA ANALİZİ: Referans 1, açık [æ] kullanımını doğru uygulamış ancak dar çeviri (narrow transcription) standardı olan köşeli parantez [...] yerine geniş çeviri işaretleri /.../ kullanmıştır. Referans 2 ise 'e' sesinin bağlamsal allofon kuralını bilmediğinden ilk hecede ezbere standart [e] kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu kural eklenmelidir: 'Kural 1: Eğer bir e ünlüsü m, n, l, r ünsüzlerinden biriyle biten kapalı bir hecenin içindeyse, bu ünlüyü istisnasız olarak açık [æ] sembolüyle transkribe et.' 'Kural 2: Dar çeviri çıktılarını daima [...] köşeli parantezleri içine al.'",/mæn.fe.ˈze/,true
